,comment,videoId,date,replies,likes,is_english,contains_url,is_spam,polarity,subjectivity,sentiment
21594,whitest teeths ive ever seen in my life,T3FC7qIAGZk,2022-08-16T09:26:43Z,0.0,0.0,True,False,False,0.0,0.0,2
21596,"Notice he never said that nazis WERENT in control of ukraine, just that theres propaganda on both sides😅",T3FC7qIAGZk,2022-08-16T09:10:05Z,0.0,0.0,True,False,False,-0.1,0.1,0
21597,This guy is a class A propagandist.,T3FC7qIAGZk,2022-08-16T09:06:47Z,0.0,0.0,True,False,False,0.0,0.0,2
21598,"6.4K comments, although this is my second, I&#39;m guessing an outstanding anticipation is afoot, but I suspect no one has made that request because in print it appears more arrogantly cheap than generously bold. So here it is: psych major CIA Personnel see the middle east as a massive realm being claimed by nomads as their own and base a culture on bloom of overpopulation as their anchor to maintain that realm of Holy Oil. .. CIA and Military look at eachother and say with a straight face &quot;I like peanuts .. you? .. it&#39;ll look like we&#39;re munching peanuts you know .. true, but no one knows how to say anything that morbidly cheap to point any fingers if the white house says &quot;who wants People Nuts&quot; !  .. [graceful show gents]",T3FC7qIAGZk,2022-08-16T09:03:24Z,0.0,0.0,True,False,False,0.1684895833333333,0.5119791666666667,1
21599,Lex is out of his mind to call for Ukraine to be a great democracy. 🤣🤣 they are the most corrupt and fascist country in that region,T3FC7qIAGZk,2022-08-16T08:43:52Z,0.0,0.0,True,False,False,0.26666666666666666,0.75,1
21600,I had no idea Rafi was a CIA spy all along.,T3FC7qIAGZk,2022-08-16T08:41:28Z,0.0,0.0,True,False,False,0.0,0.0,2
21601,“Intelligence” group aka spy on u &amp; harass you.,T3FC7qIAGZk,2022-08-16T08:33:33Z,0.0,0.0,True,False,False,0.0,0.0,2
21602,"CIA guy is great, education and understanding for star, but this guy Lex Fridman is a joke, typical example of how people see Americans, uneducated and arrogant propagandist :)",T3FC7qIAGZk,2022-08-16T08:31:15Z,0.0,0.0,True,False,False,0.37777777777777777,0.75,1
21603,"Well Andrew, the IDF is an occupation force, that is killing  children, women, and old folks, and protecting then ongoing illegal confiscation of occupied land.  You respect that?",T3FC7qIAGZk,2022-08-16T08:23:13Z,0.0,0.0,True,False,False,-0.2,0.35,0
21605,I feel his prediction is totally wrong. I think Ukraine will push Russia out. Its that or dictators win and the west and the peaceful InterNational norms loses. And that&#39;s not something that can be allowed,T3FC7qIAGZk,2022-08-16T08:06:57Z,0.0,1.0,True,False,False,0.05000000000000001,0.38,1
21606,"Best episode I ever listen to &#39; this podcast , Joe Rogan , coast to coast with George, Alex Jones etc etc ! This dude is so intelligent &amp; easy to understand I was literally smiling the whole time because he confirmed , comfort or clear a lot of things for me ! Just like with any spy we question why their doing this or trust but to me it doesn&#39;t matter because if it&#39;s what I wanna hear or not , it&#39;s all useful information..<br><br> Now I understand why I like him so much &amp; feel some much empathy etc &#39; criminal mind set 😭🤣 . Growing up in the streets has its perks if you overcome the bad &amp; struggles",T3FC7qIAGZk,2022-08-16T08:06:10Z,0.0,0.0,True,False,False,0.23257575757575763,0.49393939393939396,1
21607,I must be an outlier . I have been single for 50 years and love my &quot;loneliness&quot;,T3FC7qIAGZk,2022-08-16T08:04:43Z,0.0,1.0,True,False,False,0.2142857142857143,0.40714285714285714,1
21608,I saw the clips of this guy and something rubbed me the wrong way about him after a minute. You can tell he has an agenda.,T3FC7qIAGZk,2022-08-16T08:02:53Z,1.0,2.0,True,False,False,-0.5,0.9,0
21609,Nobody fought alongside Israel.,T3FC7qIAGZk,2022-08-16T08:02:52Z,0.0,0.0,True,False,False,0.0,0.0,2
21610,You&#39;re missing the point that everybody that is against us being in Ukraine is being completely silenced we&#39;re being kicked off of social media we&#39;re being blocked everywhere. We should be best friends with Russia and Putin. That is our only hope to overcome China I don&#39;t give a crap about Ukraine the only thing it&#39;s good for is for the Clinton Foundation the Biden&#39;s and the rest of our corrupt politicians families to make a dollar.,T3FC7qIAGZk,2022-08-16T07:52:22Z,0.0,0.0,True,False,False,0.03703703703703703,0.5796296296296296,1
21611,"cop, nark, pig. dont trust a word.",T3FC7qIAGZk,2022-08-16T07:51:08Z,0.0,0.0,True,False,False,0.0,0.0,2
21613,"How&#39;s my home doing. There simply must be the pause for &quot;how&#39;s what the concept of home is, doing&quot;. The moon, the Earth included as home is location location location, where - we - are. Spoiled &quot;secret psych majors club hive&quot; our very Dictionary of education, currently based on selfishness, the opposite of blooming with our grasp of the atom, as if home is only about &quot;my&quot; home, none of your beeswax. OILY thismorning I 💩 in your mailbox, a spouse for you, to open your mind all the way to the moon Ass huh. Plural humanity, plural plural plural is a good thing, overpopulation is not what that means. You&#39;re not in dialysis, don&#39;t have a headache, that means you&#39;re top of the list of people so healthy we all wish them to reproduce. At least give us a break on that magnitude of attempted murder of logic. Seriously, I adore virgins, don&#39;t YOU? .. Oh at least you are PROVING that you do? .. go check your mailbox Adam.  I&#39;m a grown up!  [graceful show gents]",T3FC7qIAGZk,2022-08-16T07:48:00Z,0.0,0.0,True,False,False,0.07430555555555556,0.4686507936507937,1
21614,"Man what an amazing person, thank you Lex and thank you Andrew for doing this. I learned a lot from this and I had a blast, you guys are truly examples to follow in many ways.",T3FC7qIAGZk,2022-08-16T07:38:27Z,0.0,2.0,True,False,False,0.55,0.7,1
21615,Lots of lawyers join the CIA,T3FC7qIAGZk,2022-08-16T07:37:40Z,0.0,0.0,True,False,False,0.0,0.0,2
21616,Can we change the name of this to current spy interviews pretend former spy about spreading opposite world reality,T3FC7qIAGZk,2022-08-16T07:34:29Z,0.0,0.0,True,False,False,0.0,0.13333333333333333,2
21617,"Some 10+ killed ruZZian generals is also a win for ruZZia I guess, according to this guy&#39;s logic.",T3FC7qIAGZk,2022-08-16T07:31:26Z,0.0,0.0,True,False,False,0.30000000000000004,0.2,1
21618,"Listened to it all till the end! I’m in wow!!!Thank you!, this was one of the best conversation I’ve heard in a long time.",T3FC7qIAGZk,2022-08-16T07:28:47Z,0.0,1.0,True,False,False,0.475,0.35,1
21620,This man is so interesting thanks Lex for another great conversation,T3FC7qIAGZk,2022-08-16T07:04:55Z,0.0,0.0,True,False,False,0.5,0.48333333333333334,1
21621,"Ben Franklin only succeeded in getting french help just in time to rescue us.  Lex its up to you to ben franklin for ukraine!  Convince how important ukraine is, a rudder for the world...whichever way it turns shapes everything after",T3FC7qIAGZk,2022-08-16T07:02:37Z,0.0,0.0,True,False,False,0.13333333333333333,0.6666666666666666,1
21622,"Ukraine IS democracy&#39;s last best hope, Lex.  The future i expected depends on that small outside chance and the West needs to hear this assessment.",T3FC7qIAGZk,2022-08-16T06:54:18Z,0.0,1.0,True,False,False,0.10833333333333334,0.2236111111111111,1
21624,Never trust a politician. Keep checking politicians,T3FC7qIAGZk,2022-08-16T06:37:28Z,0.0,0.0,True,False,False,0.0,0.0,2
21625,"There is soo much in this interview I connect with, &amp; also perceive related to my own experiences.<br>At 3hrs 30 mins... perceiving from others perspectives is easy to do. Everyone is a projection of their own beliefs.. (most people formed their beliefs from children on.. from authority figures, by observation, &amp; what was verbally taught). Therefore who we are is like a blueprint of what we Believe &amp; Accept as what we&#39;ve been taught, &amp; told our Reality is.<br>Most people don&#39;t question what is.. &amp; go along with the various Stories, they accepted...  as their conditioned programming.<br>How many of us are using more than 20% of our Brain&#39;s ability..<br>As we Evolve into a Higher Conscious State of Self-Realization, we start becoming more Conscious of our unlimited PRESENCE. And we become more aligned, &amp; Consciously connected, to Energy all around us.. which is not noticed in our unconscious State.<br>Most everything we&#39;ve been taught is coming from limited Awareness. Most inventors, or Creators use their Imagination intuitively, or instinctively.. &amp; feel inspired to step out of the Box, &amp; be different. And stop following... <br>And with feeling Self-Love, &amp; having Self-Respect...  as the Conscious PRESENCE, Aware of my mind, body, &amp; Spirit alignment, having my chosen human (physical) experience.<br>There are no accidents, or random anything just happening... that believed Belief is coming from being unconscious. We are manifesting everything into our experience Consciously, or by default subconsciously, &amp; unconsciously.<br>I&#39;ve been self-aware many years..  &amp; I&#39;m having my Awesome Life Experiences deliberately. 😍 💖 😍",T3FC7qIAGZk,2022-08-16T06:30:57Z,0.0,0.0,True,False,False,0.24868637110016417,0.5058292282430213,1
21626,"no such thing ,As ex-CIA",T3FC7qIAGZk,2022-08-16T06:22:51Z,0.0,0.0,True,False,False,0.0,0.5,2
21627,Wow the CIA makes the Presidents PB&amp;J!,T3FC7qIAGZk,2022-08-16T06:19:58Z,0.0,0.0,True,False,False,0.125,1.0,1
21628,"So basically we copied and replicated the Soviet KGB we just have new friends and tech, got it. We don&#39;t elect the CIA and in no way should they be able to dictate how we are governed or what actions should be taken regardless of what the &quot;Right Thing to do™&quot; of the hour is. So far their track record is funding training and creating all our previous enemies/terrorist organizations and are and most likely creating funding and training our future enemy state actors. Funneling/snuggling drugs into poor neighborhoods to fund black budget programs, conduct illegal psychological operations and attempt mind control studies on U.S. citizens. This b.s. that they only operate outside the U.S. is laughable. Most likely because past crimes they have committed they faces scrutiny over. They use private industry to conduct illegal operations on u.s. soil or &quot;allies&quot; to conduct those operations. Faceless unelected bureaucrats are rarely held accountable and shouldn&#39;t dictate our countries actions.",T3FC7qIAGZk,2022-08-16T06:14:26Z,0.0,0.0,True,False,False,0.016810966810966808,0.5704545454545454,1
21629,"I don&#39;t believe mr. Bustamante.  In some sences, okay. But it&#39;s not as simple as he says it is. My disbelief grew during the conversation.",T3FC7qIAGZk,2022-08-16T06:03:47Z,0.0,0.0,True,False,False,0.25,0.4285714285714286,1
21630,He says the public is tired of Ukraine news and that&#39;s why there&#39;s no coverage. He kept WAY clear of insinuating the censorship of free information the rest of us can clearly see.,T3FC7qIAGZk,2022-08-16T05:44:58Z,0.0,0.0,True,False,False,0.040000000000000015,0.4666666666666666,1
21632,Russia never said they would win in 14 days thats the western PR line. This fool claims America only has given Ukraine support via debts lol ahhh what about the stingers the Hindmarch system? He is just spreading misinformation,T3FC7qIAGZk,2022-08-16T05:39:28Z,0.0,0.0,True,False,False,0.4,0.5249999999999999,1
21633,"Hey Lex, can you please let us know which questions he asked you to ask him?",T3FC7qIAGZk,2022-08-16T05:39:13Z,0.0,2.0,True,False,False,0.0,0.0,2
21634,Yeah this totally &quot;retired&quot; career fed totally is right that a survalince state is definitely the best and safest one to live in. Fucking lmaooo unfathomably cringe,T3FC7qIAGZk,2022-08-16T05:30:12Z,0.0,0.0,True,False,False,0.13701298701298698,0.5642857142857142,1
21635,"As someone who growth in formers soviet union, i can tell that all spys agents have something common. Sweetenest in speaking maner,fake empathy,and litle taste of some sociapathy",T3FC7qIAGZk,2022-08-16T05:20:37Z,0.0,0.0,True,False,False,-0.3,0.5,0
21636,When he compares the mass surveillance program to giving permissions on a phone app made me laugh in disbelief. One asks for your permission and is activated by you. The other is activated without you knowing and the people in charge lie that it continues in congress. LOL,T3FC7qIAGZk,2022-08-16T05:09:45Z,7.0,127.0,True,False,False,0.325,0.3916666666666666,1
21639,"Russia is not getting to Moldova this fall.  Even if the EU folds Ukraine has enough to hold on through the fall.  The West has also done more than the Lend Lease.  Billions in military assistance has flowed into Ukraine from many other countries.  This guy has an obvious, professional mindset.  Not sure he has good information to base his assessment on.  Seems a bit uninformed.  If he doesn&#39;t know he&#39;s uninformed, then how does he know much else?  Get the vibe he&#39;s used to make assessments based on what information he has, but not so used to figuring out what information he might not have.",T3FC7qIAGZk,2022-08-16T04:29:41Z,1.0,1.0,True,False,False,0.0659090909090909,0.4785353535353536,1
21640,Epstein might have been created or at least given some cash infusions to help pad his budget.  I&#39;ve read stories say that people didn&#39;t know what Epstein did to make all his money.  Also wasn&#39;t he given a job teaching at a catholic school even though he wasn&#39;t qualified to teach.,T3FC7qIAGZk,2022-08-16T04:26:04Z,0.0,0.0,True,False,False,-0.15,0.25,0
21642,"notice how he said &quot;technically cannot work inside the united states&quot; that means they still do, all the time.",T3FC7qIAGZk,2022-08-16T04:16:46Z,0.0,0.0,True,False,False,0.0,0.0,2
21643,This is the best advertisement for abolishing every intelligence agency. Brainwashed deep state trash,T3FC7qIAGZk,2022-08-16T03:46:17Z,0.0,0.0,True,False,False,0.5,0.35,1
21645,The US president is the only customer...🤫,T3FC7qIAGZk,2022-08-16T03:37:58Z,0.0,0.0,True,False,False,0.0,1.0,2
21646,"I asked a couple weeks ago when Lex was going to interview Edward Snowden. Even though this guy seems to be the polar opposite, and I disagree with almost everything he said, I still appreciate listening to his point of view. I view Edward Snowden as a hero who selflessly traded in a comfortable life to expose an unconstitutional government program to the American people. Personally, I view terrorism is an ethereal threat to some Americans, while government overreach and corruption are a threat to all Americans!",T3FC7qIAGZk,2022-08-16T03:34:08Z,1.0,45.0,True,False,False,0.06333333333333334,0.27,1
21647,I will listen carefully and trust nothing.,T3FC7qIAGZk,2022-08-16T03:26:46Z,0.0,0.0,True,False,False,-0.1,1.0,0
21648,How is Andrew views about the independent civil justice system &amp; neutral intelligence agencies now? after this FBI raid… 🤣,T3FC7qIAGZk,2022-08-16T03:23:22Z,0.0,0.0,True,False,False,0.0,0.125,2
21649,This has to be the most pro america propaganda podcast i ever heard,T3FC7qIAGZk,2022-08-16T03:20:36Z,0.0,0.0,True,False,False,0.2,0.3,1
21650,"Odessa will be attacked and destroyed and Ukraine will be divided into states, it won’t exist as a country which is sad. Russia will not stop.",T3FC7qIAGZk,2022-08-16T03:18:41Z,0.0,0.0,True,False,False,-0.5,1.0,0
21651,"this guy is too blunt for fridman, i doubt if he knows lex is ukranian",T3FC7qIAGZk,2022-08-16T03:10:53Z,0.0,0.0,True,False,False,0.0,0.0,2
21652,Tucker Carlson called this out immediately.,T3FC7qIAGZk,2022-08-16T03:07:24Z,0.0,0.0,True,False,False,0.0,0.0,2
21653,Another great episode!!,T3FC7qIAGZk,2022-08-16T03:02:08Z,0.0,0.0,True,False,False,1.0,0.75,1
21654,"I find it interesting how the people who have contempt for Snowden always claim that his asylum in &quot;our enemies&quot; lands is all that much of a betrayal of values...it&#39;s so simple, it benefits them for him to be alive, to live as an example of corruption, and he can&#39;t get whacked (without difficulty)  I see Snowden as an occasional grifter, but no more exploitative than anyone else who has insights into the clandestine when they retire.... it&#39;s pretty normal to want to cash out. What gets me is the &quot;betrayal&quot; conversation. It&#39;s like that with assange too, even though he has less people to &quot;betray&quot; he&#39;s treated like him putting service members at risk is an unbalance tradeoff for transparency that effects us all. Nobody is worried about their information being looked at by the NSA, what they are worried about is people abusing that power in the NSA and possibly selling it or using it for financial gain. If you know the bank info and buttons to press for the entire us population to be under your thumb and controlable at a moments notice and a faction of a political party is able to influence access and use that information it&#39;s fucking over. I think it&#39;s already happened more than once. Executive level players with political lines drawn and sided with people who will absolutely abuse their tools.. I think it&#39;s out of the bag already but this is what Snowden was afraid of. Political institutions with unlimited blackmail.",T3FC7qIAGZk,2022-08-16T02:55:04Z,9.0,7.0,True,False,False,0.02816804407713498,0.46585497835497836,1
21655,"CIA guy referring to the People’s  elected POTUS, their Boss, as a ‘customer’?  Telltale of arrogant  and innately  flawed tunnel visioned echo chamber   mistake making of self righteous close minded ‘group thinkers’.",T3FC7qIAGZk,2022-08-16T02:54:05Z,0.0,0.0,True,False,False,-0.5,0.5,0
21656,You know how you can tell Andrew is a CIA Spy?  This dude dresses like a commie college student who hates the CIA.,T3FC7qIAGZk,2022-08-16T02:46:03Z,0.0,0.0,True,False,False,0.0,0.0,2
21657,"When he gave the big statement about a surveillance state, I&#39;d love to just trust the government with all my information, but if everyone will notice, the one thing he left off the list for NSA was drugs. When we stop locking up non-violent drug offenders in federal prisons when they aren&#39;t hurting anyone, I&#39;d be ok with the government having all my information too, but he didn&#39;t exclude non-violent drug offenders from the list. If they legalized drugs, all they&#39;d have to look for are terrorists, human traffickers, etc. Most people wouldn&#39;t care if they&#39;re looking through their stuff if they&#39;re rying to find really evil people like that and not screw someone over for smoking marijuana or something else that harms no one else",T3FC7qIAGZk,2022-08-16T02:40:32Z,0.0,0.0,True,False,False,0.07142857142857142,0.39999999999999997,1
21658,Andrew has to be one of the most insightful person I have listened to in at least a decade!,T3FC7qIAGZk,2022-08-16T02:22:32Z,0.0,0.0,True,False,False,0.0625,0.45,1
21659,Plot twist. Andrew never left the CIA,T3FC7qIAGZk,2022-08-16T02:05:57Z,0.0,0.0,True,False,False,0.0,0.0,2
21660,Never thought I&#39;d see two spies from opposing countries talking to each other on a podcast. The world we live in!,T3FC7qIAGZk,2022-08-16T02:05:08Z,10.0,416.0,True,False,False,0.02272727272727272,0.4375,1
21661,His take on Ukraine is 90% wrong. I&#39;m actually shocked at how bad it is. A report recently just came out that sanctions are really starting to bite and Russia is hiding this. I mean he thinks they&#39;ll be in Moldova in the fall! What?! <br><br>He thinks they wouldn&#39;t shell Odessa? Well then they won&#39;t take it. Their military strategy is to decimate what&#39;s in front of them and then move in. <br><br>I&#39;m glad Lex took him to task on this awful analysis.,T3FC7qIAGZk,2022-08-16T01:58:33Z,0.0,0.0,True,False,False,-0.33203125,0.611574074074074,0
21662,"this guy is on point, I really like this podcast so far!!",T3FC7qIAGZk,2022-08-16T01:57:23Z,0.0,0.0,True,False,False,0.178125,0.6,1
21663,Pushing that Ukrai propaganda. Russian soldiers believe they are liberating ethnic Russians in Ukraine because Ukraine has been slaughtering and oppressing its ethnic Russians since the 2014 Maidan coup.,T3FC7qIAGZk,2022-08-16T01:53:59Z,0.0,0.0,True,False,False,-0.05,0.05,0
21664,"Bit of a rosey view of America that it&#39;s a &quot;representative republic&quot;. That&#39;s what Canada was a while ago, and it&#39;s been slipping into the American model for what 50 year?",T3FC7qIAGZk,2022-08-16T01:49:53Z,0.0,0.0,True,False,False,-0.05,0.05,0
21665,AB says that the war is driven by economics and that the fight for independence of major nations were won at the participation of other nation(s). <br>At the beginning of the invasion there was a fair amount of western “propaganda”? that felt the war to be a proxy fight between democracy and communism and between NATO and Russia. Does this ideological/ego centric/emotional perspective  carry weight in the same weight division as economics?<br>I also think that we live in a world where due to   the breath and depth of alliances like  NATO and the advancements in weaponry of tactical and mass destruction as well as the “art” of war itself it’s no longer so easy for a “France” to step in and be the deciding factor in an “American Revolution”.  Maybe direct aid has to come about in more creative ways as blunt intervention so as to not agitate the aggressor beyond what we can absorb if you know what I mean.,T3FC7qIAGZk,2022-08-16T01:49:03Z,0.0,0.0,True,False,False,0.12640692640692638,0.44970238095238096,1
21666,Thought this guy seemed pretty cool until he said it’s alright for the government to spy on people. 100% a government cucklord,T3FC7qIAGZk,2022-08-16T01:38:09Z,0.0,0.0,True,False,False,0.3,0.825,1
21667,"Who cares about all the small talk? He&#39;s a facking CIA agent. Did he torture people, conduct any<br>routine black ops murdering foreign nationals? Lies are his stock in trade being CIA, so who TF<br>cares what he says cause it&#39;s bound to be lies. Besides that, this is really boring sh*t.",T3FC7qIAGZk,2022-08-16T01:31:26Z,0.0,0.0,True,False,False,-0.38541666666666663,0.48958333333333337,0
21668,Honestly. This may be my favorite interview,T3FC7qIAGZk,2022-08-16T01:28:56Z,1.0,1.0,True,False,False,0.55,0.95,1
21669,"I don&#39;t agree with this guy about a lot of things, but he&#39;s very forthright and fair. I like him a lot.",T3FC7qIAGZk,2022-08-16T01:27:47Z,0.0,0.0,True,False,False,0.44999999999999996,0.6,1
21670,What a crock...! Since when are &quot;narratives&quot; not lies?,T3FC7qIAGZk,2022-08-16T01:25:03Z,0.0,0.0,True,False,False,0.0,0.0,2
21671,"The Russians are liberating the Russian speaking Ukrainians. They don&#39;t care about the rest of the Ukraine as long as it stays out of Nato. The regions they are liberating including Odessa soon, have a clear majority of Russian speaking citizens.",T3FC7qIAGZk,2022-08-16T01:22:39Z,0.0,0.0,True,False,False,0.012500000000000004,0.19583333333333333,1
21672,I agreed with Andrew!,T3FC7qIAGZk,2022-08-16T01:18:36Z,0.0,0.0,True,False,False,0.0,0.0,2
21674,I think lex is MIB,T3FC7qIAGZk,2022-08-16T01:07:33Z,0.0,0.0,True,False,False,0.0,0.0,2
21675,It’s very interesting watching two geniuses speak to each other.  What a great conversation !,T3FC7qIAGZk,2022-08-16T01:03:42Z,0.0,0.0,True,False,False,0.5083333333333333,0.5916666666666667,1
21676,"The fact that the FBI/CIA are corrupt institutions no information that they gather should be taken as fact. They are not too be trust, they work with the media in creating propaganda to disseminate to public.",T3FC7qIAGZk,2022-08-16T01:02:53Z,0.0,0.0,True,False,False,-0.19999999999999998,0.3888888888888889,0
21677,This is the sort of guy who would press the detonator on 9-11 for building 7 and sleep like a baby,T3FC7qIAGZk,2022-08-16T00:59:40Z,0.0,0.0,True,False,False,0.0,0.0,2
21678,Trump doesn&#39;t listen to the cia.. is that the same CIA that said there was weapons of mass destruction in iraq? Are those the guys who shipped all that heroin out of Afghanistan in the &#39;70s? MK ultra? Operation mockingbird?,T3FC7qIAGZk,2022-08-16T00:57:26Z,0.0,0.0,True,False,False,0.0,0.125,2
21680,"The brief discussion of career in CIA vs family that Andrew was talking about.  A T.V. series from FX comes to mind, The Americans.  Anybody watched that series?  I wonder if he has seen it and what he thinks of it.",T3FC7qIAGZk,2022-08-16T00:34:04Z,0.0,0.0,True,False,False,0.0,0.3333333333333333,2
21682,"Andrew&#39;s opinion of the Western media that it is all just propaganda aimed at the English Speaking Russians is not what happens with freedom of the press in the West.  A variety of opinions are published regardless of the tendency of some media to indulge in deliberate or emotion based pro-Ukraine propaganda. The West is missing a trick here, they should be making Russian language sub- titled  or dubbed versions of their media videos &amp; texts. For well considered and knowledgeable analysis of how well each side is progressing and their chances for the future just listen to top ranking Generals etc, mostly recently retired. I value their analysis more than that of one ex  CIA operative. Europeans have a different priority to his cynical views on how short lived this conflict will be due to Germany having fallen into Putin&#39;s Gas monopoly trap. The reason is because if Putin wins in Ukraine, he will continue, next the easy target of Moldova, then Lithuania and other Baltic States and he would encourage China by example to expand into Taiwan, and claiming much larger areas of the currently International Waters, with strangle holds on strategic straits, dominating the Philippines area etc. Forget the public getting bored, that&#39;s not only  what counts. Long term strategists will see the cost of letting Democracies lose to Totalitarian regimes.",T3FC7qIAGZk,2022-08-16T00:28:34Z,0.0,0.0,True,False,False,-0.0027777777777777753,0.3447916666666666,0
21683,Mossad are the real present day Nazis,T3FC7qIAGZk,2022-08-16T00:27:06Z,0.0,0.0,True,False,False,0.0,0.0,2
21684,"First of all. What Is the C.I.A? First I learnt it stood for &quot;Central Intelligence Agency&quot;. Then I read the news and heard it was all corruption. Then I grew up and attended higher studies in IT-Security, Karlskrona &amp; was told CIA stands for Confidentiallity, Integrity &amp; Authority. I instantly started to think about it, sat my ass on a train &amp; didn&#39;t have to show no passport during any &quot;Checkpoints&quot; and later after having learnt &quot;what it meant&quot;, the exam brought it up and I wrote it down - My answer was apparently wrong.<br><br>Now again - what is the C.I.A? <br><br>Hehe ^^",T3FC7qIAGZk,2022-08-16T00:17:59Z,0.0,0.0,True,False,False,0.09206349206349207,0.35317460317460314,1
21686,These conversations are so important. <br>Credit to Lex.,T3FC7qIAGZk,2022-08-16T00:05:38Z,0.0,0.0,True,False,False,0.4,1.0,1
21688,always funny to see people who have been conditioned with propaganda to value the lies their masters have filled their heads with to accuse others of the same failing,T3FC7qIAGZk,2022-08-15T23:54:53Z,0.0,0.0,True,False,False,0.1375,0.53125,1
21689,"UK fake news, especially the Daily Telegraph and the Guardian is a pathetic joke with its relentless anti Russian propaganda and shilling for the inevitability of Ukrainian victory whilst blocking any counter narrative. Lex&#39;s waxing lyrical about Ukraine as a beacon of freedom doesnt match realilty. Right sector etc. Nazi death squads, the onslaught on the Dombass by Ukraine since 2014 including burning those people alive for which nobody has been punished. Poroshenko, thief, Zelensky puppet of Kolomoysky and banking mega millions abroad, banning the Russian language, biological weapons labs that were denied etc. etc. I dont believe there is mass support for Ukraine in the West unless it is cost free virtue signalling. The guest is fact and not emotion based and talks sense.",T3FC7qIAGZk,2022-08-15T23:53:01Z,0.0,0.0,True,False,False,-0.08142857142857143,0.48357142857142854,0
21690,I love you Lex. Don’t let ugliness of this world change you brother,T3FC7qIAGZk,2022-08-15T23:52:45Z,0.0,0.0,True,False,False,0.1,0.5,1
21691,"Smart and articulate, but...I just don&#39;t feel good about this guy.<br><br>I sensed a decent amount of bs and contradictions from him. On character, I wonder how Petraeus feels about him revealing personal conversations about family. Totally self-serving in order to justify his own guilt and claimed reason around leaving for his family and to blow up his own ego as a guy who doesn&#39;t follow the rules. Then he comments on society&#39;s needs to gain Likes and attention, Ala Kardashians, and his instagram page has a post about him SHOWCASING all the new followers he got recently. He damns China as an evil surveillance state, then he champions the UAE&#39;s use of surveillance to keep the traffic speed under control and his own (probably bullshit) use case of the traffic accident with an Emirati. Yet, fails to even talk about the other use cases the Emiratis may use this surveillance. When was the last time you ever heard of a public uprising in the UAE? Never. He&#39;s just protecting his clients in the UAE and Israel and furthering typical narratives. And lastly, and I&#39;m no China apologist, but he basically says that every Chinese human being on earth is a spy for the Chinese government. This is so stupid and absurd. Lex let&#39;s all this slide because I think he&#39;s actually naive to geopolitics and this guy was speaking to Lex&#39;s ego and thus Lex just doesn&#39;t see the openings to press him.<br><br>And lastly, him championing Trump&#39;s move to remove security clearance for retired intelligence officers. He said this was done out of Trump&#39;s own agenda to protect America, yet he fails to acknowledge or mention that Trump was doing this because a bunch of former intelligence analysts with knowledge of Trump&#39;s past corruption and dealings with Russia as far back as the 80s were using their knowledge for a patriotic duty to the country. Plus, his argument contradicts itself that Trump wanted to outsource intelligence away from the corrupt CIA to private firms like Palantir.... if that was Trump&#39;s angle, then why would Trump want to remove security clearance for those no longer at the agency? You&#39;d think they would be the main employee assets for private firms, and thus their access essential to the business model. This guy is self-serving. What&#39;s his agenda other than his ego?",T3FC7qIAGZk,2022-08-15T23:52:01Z,0.0,0.0,True,False,False,-0.024518999518999527,0.486501924001924,0
21692,Great interview. Really like Andrew. The one point he was not being truthful about is the NSA was using their surveillance to blackmail individuals for nefarious reasons. Citizen 21 documents some of this…,T3FC7qIAGZk,2022-08-15T23:31:12Z,0.0,0.0,True,False,False,0.5,0.48333333333333334,1
21693,This was a great conversation and I learned a lot. Despite all the folks upset about Snowden it was an interesting perspective. It’s easy to jump to Snowdens defense especially when that’s what everyone else is doing.,T3FC7qIAGZk,2022-08-15T23:25:40Z,1.0,3.0,True,False,False,0.43333333333333335,0.7708333333333334,1
21694,Earth to Lex. Democracy doesn&#39;t work with more than 50 people involved.,T3FC7qIAGZk,2022-08-15T23:14:49Z,0.0,0.0,True,False,False,0.5,0.5,1
21695,Lex sounds like a child refusing to accept the fact that Ukraine has lost the war,T3FC7qIAGZk,2022-08-15T23:14:06Z,1.0,0.0,True,False,False,0.0,0.0,2
21696,He’s no jack barsky I’ll tell you that,T3FC7qIAGZk,2022-08-15T23:09:26Z,0.0,0.0,True,False,False,0.0,0.0,2
21697,What a load of crap!,T3FC7qIAGZk,2022-08-15T23:07:53Z,0.0,0.0,True,False,False,-1.0,0.8,0
21698,This dude is just Rogan w/ prosthetics,T3FC7qIAGZk,2022-08-15T23:00:33Z,0.0,0.0,True,False,False,0.0,0.0,2
21699,I would trust Lex&#39;s intuition over others,T3FC7qIAGZk,2022-08-15T22:56:07Z,0.0,0.0,True,False,False,0.0,0.0,2
21700,This guy is still a spy and your his asset Lex,T3FC7qIAGZk,2022-08-15T22:53:03Z,0.0,0.0,True,False,False,0.0,0.0,2
21701,"Interesting conversation, I&#39;m in no way in support of secret intelligence association. Just because the line of morality is very blurry. Then like any other organization with great power. You get bad people, that go rouge and do other things that aren&#39;t for the greater good of the nation but to do things for their own interest. Now that being said I would like to believe we need this (so called evil) that works in the shadows and without boundaries in order to keep a nation stable and be a top contender in the Game of Thrones for this world.",T3FC7qIAGZk,2022-08-15T22:36:21Z,0.0,0.0,True,False,False,0.08076923076923079,0.5897435897435896,1
21702,BS…. Ukraine is over,T3FC7qIAGZk,2022-08-15T22:35:01Z,0.0,0.0,True,False,False,0.0,0.0,2
